symbol,stock_change_before,buy,CurrentRatio_last,CurrentRatio_sec_last,CurrentRatio_third_last,DebtToEquity_last,DebtToEquity_sec_last,DebtToEquity_third_last,DebtToAssets_last,DebtToAssets_sec_last,DebtToAssets_third_last,Expenses_last,Expenses_sec_last,Expenses_third_last,Revenue_last,Revenue_sec_last,Revenue_third_last,EBIT_last,EBIT_sec_last,EBIT_third_last,EBITDA_last,EBITDA_sec_last,EBITDA_third_last,FreeCashFlow_last,FreeCashFlow_sec_last,FreeCashFlow_third_last,NetDebtToEBITDA_last,NetDebtToEBITDA_sec_last,NetDebtToEBITDA_third_last,InterestCoverageRatio_last,InterestCoverageRatio_sec_last,InterestCoverageRatio_third_last,IncomeQuality_last,IncomeQuality_sec_last,IncomeQuality_third_last,PayoutRatio_last,PayoutRatio_sec_last,PayoutRatio_third_last,SalesGeneralAndAdministrativeToRevenue_last,SalesGeneralAndAdministrativeToRevenue_sec_last,SalesGeneralAndAdministrativeToRevenue_third_last,ReturnOnTangibleAssets_last,ReturnOnTangibleAssets_sec_last,ReturnOnTangibleAssets_third_last,WorkingCapital_last,WorkingCapital_sec_last,WorkingCapital_third_last,TangibleAssetValue_last,TangibleAssetValue_sec_last,TangibleAssetValue_third_last,NetCurrentAssetValue_last,NetCurrentAssetValue_sec_last,NetCurrentAssetValue_third_last,RevenuePerShare_last,RevenuePerShare_sec_last,RevenuePerShare_third_last,InterestDebtPerShare_last,InterestDebtPerShare_sec_last,InterestDebtPerShare_third_last,ReturnOnEquity_last,ReturnOnEquity_sec_last,ReturnOnEquity_third_last,CapexPerShare_last,CapexPerShare_sec_last,CapexPerShare_third_last,QuickRatio_last,QuickRatio_sec_last,QuickRatio_third_last,CashRatio_last,CashRatio_sec_last,CashRatio_third_last,GrossProfitMargin_last,GrossProfitMargin_sec_last,GrossProfitMargin_third_last,ReturnOnAssets_last,ReturnOnAssets_sec_last,ReturnOnAssets_third_last,ReturnOnCapitalEmployed_last,ReturnOnCapitalEmployed_sec_last,ReturnOnCapitalEmployed_third_last,CompanyEquityMultiplier_last,CompanyEquityMultiplier_sec_last,CompanyEquityMultiplier_third_last,NetIncomePerEBT_last,NetIncomePerEBT_sec_last,NetIncomePerEBT_third_last,LongTermDebtToCapitalization_last,LongTermDebtToCapitalization_sec_last,LongTermDebtToCapitalization_third_last,TotalDebtToCapitalization_last,TotalDebtToCapitalization_sec_last,TotalDebtToCapitalization_third_last,FixedAssetTurnover_last,FixedAssetTurnover_sec_last,FixedAssetTurnover_third_last,OperatingCashFlowSalesRatio_last,OperatingCashFlowSalesRatio_sec_last,OperatingCashFlowSalesRatio_third_last,FreeCashFlowSalesRatio_last,FreeCashFlowSalesRatio_sec_last,FreeCashFlowSalesRatio_third_last,CashFlowCoverageRatio_last,CashFlowCoverageRatio_sec_last,CashFlowCoverageRatio_third_last,ShortTermCoverageRatio_last,ShortTermCoverageRatio_sec_last,ShortTermCoverageRatio_third_last,CapitalExpenditureCoverageRatio_last,CapitalExpenditureCoverageRatio_sec_last,CapitalExpenditureCoverageRatio_third_last,DividendPaidAndCapexCoverageRatio_last,DividendPaidAndCapexCoverageRatio_sec_last,DividendPaidAndCapexCoverageRatio_third_last,OperatingProfitMargin_last,OperatingProfitMargin_sec_last,OperatingProfitMargin_third_last,PretaxProfitMargin_last,PretaxProfitMargin_sec_last,PretaxProfitMargin_third_last,NetProfitMargin_last,NetProfitMargin_sec_last,NetProfitMargin_third_last,NIPerEBT_last,NIPerEBT_sec_last,NIPerEBT_third_last,EBTPerEBIT_last,EBTPerEBIT_sec_last,EBTPerEBIT_third_last,DebtRatio_last,DebtRatio_sec_last,DebtRatio_third_last,DebtEquityRatio_last,DebtEquityRatio_sec_last,DebtEquityRatio_third_last,CashFlowToDebtRatio_last,CashFlowToDebtRatio_sec_last,CashFlowToDebtRatio_third_last,AssetTurnover_last,AssetTurnover_sec_last,AssetTurnover_third_last,ReturnOnInvestedCapital_last,ReturnOnInvestedCapital_sec_last,ReturnOnInvestedCapital_third_last
0.0,0.0,0.0,24.93684683417747,26.834329422625018,102.03218543046357,,,,,,,,,,0.0,-144160.0,0.0,,,,,,,,,,,,,,,,0.6613423165969581,0.8236811069300346,3.2580871682037356,,,,,,,,,,55999559.0,56475110.0,762793.0,,,,55999559.0,56475110.0,762793.0,,,,,,,0.22913250725990283,0.26128108807480516,0.05139496965609168,,,,,,,,,,,,,-0.00815150680427837,-0.007126026950814252,-0.0010889547181724933,,,,-28.109221124570634,-36.665745144978715,-47.19660863616423,,,,,,,-1.127216336190718,-1.3663745632512234,-1.6200928242090413,,,,,2.388429522752497,,,,,,,,,,,,,,,,,,2.903822142064373,,,,,,2.899701720310766,,,,,,,,0.04010130096438011,0.03726569739271602,0.0343264669014301,-1.127216336190718,-1.3663745632512234,-1.6200928242090413,-0.13443295514242323,-0.15750607603031772,-0.10335783767728522,0.0,-0.002457503439371186,0.0,,,
0.0,0.0,0.0,20.75907228291654,24.93684683417747,26.834329422625018,,,,,,,,,,0.0,0.0,-144160.0,,,,,,,,,,,,,,,,0.9854175339822506,0.6613423165969581,0.8236811069300346,,,,,,,,,,55394243.0,55999559.0,56475110.0,,,,55394243.0,55999559.0,56475110.0,,,,,,,0.22580039891717152,0.22913250725990283,0.26128108807480516,,,,,,,,,,,,,-0.010401024768544655,-0.00815150680427837,-0.007126026950814252,,,,-21.709437670031264,-28.109221124570634,-36.665745144978715,,,,,,,-1.0457807253697369,-1.127216336190718,-1.3663745632512234,,,,,,2.388429522752497,,,,,,,,,,,,,,,,,,2.903822142064373,,,,,,2.899701720310766,,,,,,,0.04817170952398193,0.04010130096438011,0.03726569739271602,-1.0457807253697369,-1.127216336190718,-1.3663745632512234,-0.21276704272255523,-0.13443295514242323,-0.15750607603031772,0.0,0.0,-0.002457503439371186,,,
0.0,0.0,0.0,14.678250348147397,20.75907228291654,24.93684683417747,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,2.427394694003046,0.9854175339822506,0.6613423165969581,,,,,,,,,,54974680.0,55394243.0,55999559.0,,,,54974680.0,55394243.0,55999559.0,,,,,,,0.11415686253169792,0.22580039891717152,0.22913250725990283,,,,,,,,,,,,,-0.007111983323131981,-0.010401024768544655,-0.00815150680427837,,,,-16.051340019372464,-21.709437670031264,-28.109221124570634,,,,,,,-1.0935458681148853,-1.0457807253697369,-1.127216336190718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06812801091965393,0.04817170952398193,0.04010130096438011,-1.0935458681148853,-1.0457807253697369,-1.127216336190718,-0.25339930447651493,-0.21276704272255523,-0.13443295514242323,0.0,0.0,0.0,,,
0.0,0.0,0.0,1.284580888362984,14.678250348147397,20.75907228291654,,,,,,,,,,-200050.0,0.0,0.0,,,,,,,,,,,,,,,,0.729069980731802,2.427394694003046,0.9854175339822506,,,,,,,,,,13259991.0,54974680.0,55394243.0,,,,13259991.0,54974680.0,55394243.0,,,,,,,0.35690369571581854,0.11415686253169792,0.22580039891717152,,,,,,,,,,,,,-0.030876773851171425,-0.007111983323131981,-0.010401024768544655,,,,-11.558969775667741,-16.051340019372464,-21.709437670031264,,,,,,,-8.998242057296997,-1.0935458681148853,-1.0457807253697369,,,,6.735371157210698,,,,,,,,,,,,,,,,,,12.845793551612097,,,,,,9.23830542364409,,,,,,,,,0.7784640181548693,0.06812801091965393,0.04817170952398193,-8.998242057296997,-1.0935458681148853,-1.0457807253697369,-0.028917622898089176,-0.25339930447651493,-0.21276704272255523,-0.0033422551469392695,0.0,0.0,,,
0.0,0.0,0.0,0.40314309114891717,0.7798566571571467,10.0955348159456,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.502889761795122,-0.3169544515288558,0.761969027369886,,,,,,,,,,-1150687.0,-305037.0,1310803.0,,,,-1150687.0,-305037.0,1310803.0,,,,,,,-0.20900324289887628,-0.21304136320442874,-0.36100252779949443,,,,,,,,,,,,,0.01680488581827252,0.017161156829577057,-0.006246496623095573,,,,-12.437052245342839,-12.414160963627719,57.79279964144007,,,,,,,-1.0345483286321013,-1.0471871242725155,5.932821813435638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08318275972664639,0.08435424088189863,0.10265676434165223,-1.0345483286321013,-1.0471871242725155,5.932821813435638,-0.10159563176212023,-0.06448170232643848,-0.04636457214381754,0.0,0.0,,,,
0.0,0.0,0.0,0.07543639818936358,0.2017565556675393,0.28251875684243466,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.11817688522382354,-1.14964109623355,-0.15876105473112528,,,,,,,,,,-2724921.0,-2204200.0,-1820590.0,,,,-2724921.0,-2204200.0,-1820590.0,,,,,,,-1.0836969687692029,-0.06897135722732749,-0.34975509213712597,,,,,,,,,,,,,0.046471293379126116,0.0030079069066794506,0.015559812825187825,,,,-23.319707500458243,-22.93001724028346,-22.47810407917963,,,,,,,-1.0515139403179175,-1.0884197347275608,-1.0713870850159337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04509121481464786,0.04746702644494418,0.047663587695917255,-1.0515139403179175,-1.0884197347275608,-1.0713870850159337,-0.12179385111805857,-0.07285085358305082,-0.05182766163776019,0.0,0.0,,,,
0.0,0.0017999999999993577,0.0,0.28251875684243466,0.2549884202914981,0.40314309114891717,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.15876105473112528,-0.06177970190316505,-0.502889761795122,,,,,,,,,,-1820590.0,-1564049.0,-1150687.0,,,,-1820590.0,-1564049.0,-1150687.0,,,,,,,-0.34975509213712597,-0.3431111100295521,-0.20900324289887628,,,,,,,,,,,,,0.015559812825187825,0.020557474120343287,0.01680488581827252,,,,-22.47810407917963,-16.690334037196514,-12.437052245342839,,,,,,,-1.0713870850159337,-1.0323932344772906,-1.0345483286321013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047663587695917255,0.06185575628243701,0.08318275972664639,-1.0713870850159337,-1.0323932344772906,-1.0345483286321013,-0.05182766163776019,-0.020532197799632196,-0.10159563176212023,0.0,0.0,,,,
0.0,0.0,0.0,0.2549884202914981,0.40314309114891717,0.7798566571571467,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.06177970190316505,-0.502889761795122,-0.3169544515288558,,,,,,,,,,-1564049.0,-1150687.0,-305037.0,,,,-1564049.0,-1150687.0,-305037.0,,,,,,,-0.3431111100295521,-0.20900324289887628,-0.21304136320442874,,,,,,,,,,,,,0.020557474120343287,0.01680488581827252,0.017161156829577057,,,,-16.690334037196514,-12.437052245342839,-12.414160963627719,,,,,,,-1.0323932344772906,-1.0345483286321013,-1.0471871242725155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06185575628243701,0.08318275972664639,0.08435424088189863,-1.0323932344772906,-1.0345483286321013,-1.0471871242725155,-0.020532197799632196,-0.10159563176212023,-0.06448170232643848,0.0,0.0,,,,
0.0,0.0,0.0,0.2549884202914981,0.40314309114891717,0.7798566571571467,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.06177970190316505,-0.502889761795122,-0.3169544515288558,,,,,,,,,,-1564049.0,-1150687.0,-305037.0,,,,-1564049.0,-1150687.0,-305037.0,,,,,,,-0.3431111100295521,-0.20900324289887628,-0.21304136320442874,,,,,,,,,,,,,0.020557474120343287,0.01680488581827252,0.017161156829577057,,,,-16.690334037196514,-12.437052245342839,-12.414160963627719,,,,,,,-1.0323932344772906,-1.0345483286321013,-1.0471871242725155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06185575628243701,0.08318275972664639,0.08435424088189863,-1.0323932344772906,-1.0345483286321013,-1.0471871242725155,-0.020532197799632196,-0.10159563176212023,-0.06448170232643848,0.0,0.0,,,,
0.0,0.020000000000000018,0.0,2.916649847062065,3.444621692239686,3.0328090261157827,,,,,,,,,,0.0,0.0,0.0,,,,,,,-12348026.0,-28778561.0,-18862662.0,,,,,,,1.4696937729426207,0.7433315833725384,1.4879213453653461,,,,,,,,,,31422629.0,39243160.0,32336068.0,-1419631.0,6726620.0,4396038.0,31422629.0,39243160.0,32336068.0,0.0,0.0,0.0,,,,-0.2719872560268481,-0.9984978191206085,-0.397240160281776,5.374722767361057e-05,0.00017301986336886805,0.00018960433528145566,,,,2.3981682581397887,3.2189964826196658,2.8648101229854417,,,,-0.17075124268647088,-0.6933894004350014,-0.25951743397392857,,,,1.592885953552117,1.4400246362205649,1.5306877622783648,0.9999906207802635,0.9999880818844644,0.995528428690377,,,,0.5928859535521169,0.4400246362205649,0.5306877622783647,0.0,0.0,0.0,,,,,,,,,,,,,-2711.063694267516,-1980.4487055907464,-1297.7236298540347,,,,,,,,,,,,,0.9999906207802635,0.9999880818844644,0.995528428690377,,,,0.37220866455001894,0.3055674362457001,0.34669889925065983,0.5928859535521169,0.4400246362205649,0.5306877622783647,-0.6742240630048429,-1.6867577489659211,-1.1137662402125879,0.0,0.0,0.0,,,
